name_res,kind_res,address,promotion,star,number_rating,status,open_time,cost_res,store_url
"Xôi Thị Kha - Thịt, Chả & Bánh Khúc - 54A Nguyễn Chí Thanh","Yêu thích
QUÁN ĂN","54A Nguyễn Chí Thanh, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/xoi-thi-kha-thit-cha-banh-khuc-54a-nguyen-chi-thanh
Nem Nướng Nha Trang - Nem Lụi - Bánh Tráng Cuốn Thịt Heo - Mễ Trì,QUÁN ĂN,"Số 5 ngõ 32 Đỗ Đức Dục. P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm hết 10%,3.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-nem-lui-banh-trang-cuon-thit-heo-me-tri
Monki Quán - Nước Trà Hoa Quả & Ăn Vặt - Mộ Lao,CAFÉ/DESSERT,"Số Nhà 16 Ngách 1/2 Đường 36m , Khu Giãn Dân Mộ Lao, P. Mộ Lao, Hà Đông, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/monki-quan-nuoc-tra-hoa-qua-an-vat-mo-lao
Nước Ép Sinh Tố - Trần Quý Cáp,CAFÉ/DESSERT,"Số Nhà 90 Ngõ 88 Phố Trần Quý Cáp, P. Văn Chương, Đống Đa, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nuoc-ep-sinh-to-tran-quy-cap
Mukbang - Đồ Ăn Hàn Quốc - Phùng Khoang,"Yêu thích
QUÁN ĂN -Chi nhánh","15 Lô 9 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",Giảm hết 10%,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/mukbang-do-an-han-quoc-phung-khoang
Trà Sữa Nọng - Lê Trọng Tấn,CAFÉ/DESSERT -Chi nhánh,"Lk27 No.09 Khu Dịch Vụ 20AB Đường Lê Trọng Tấn, P. Dương Nội, Hà Đông, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tra-sua-nong-le-trong-tan
Quán Xiên An An - Nem Chua Rán & Đồ Ăn Vặt - Đại Cồ Việt,QUÁN ĂN,"30A Ngõ 27 Đại Cồ Việt, P. Cầu Dền, Hai Bà Trưng, Hà Nội",Giảm món,5,9,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/quan-xien-an-an-nem-chua-ran-do-an-vat-dai-co-viet
Bánh Mì Cô Lan - 46 Chiến Thắng,QUÁN ĂN,"46 Chiến Thắng, P. Văn Quán, Hà Đông, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/banh-mi-co-lan-46-chien-thang
Clefs Café - Trà Ôlong & Cà Phê Đặc Sản - 96B Nguyễn Huy Tưởng,CAFÉ/DESSERT,"Biệt Thự LV3-TT4 Khu Nhà Ở 96-96B Nguyễn Huy Tưởng, P.Thanh Xuân Trung, Thanh Xuân, Hà Nội",Giảm món,0,4,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/clefs-cafe-tra-olong-ca-phe-dac-san-96b-nguyen-huy-tuong
Cơm Nhà Khương Uyển - Nguyễn Văn Cừ,QUÁN ĂN,"Số 2 ngõ 390 Nguyễn Văn Cừ, P. Bồ Đề, Long Biên, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-nha-khuong-uyen-nguyen-van-cu
Bún Chả Việt - Tinh Hoa Ẩm Thực Việt - Cầu Giấy,QUÁN ĂN -Chi nhánh,"Số 5 Cầu Giấy, P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bun-cha-viet-tinh-hoa-am-thuc-viet-cau-giay
Aroma203 Coffee & Tea,CAFÉ/DESSERT,"39 Đ. Bờ Sông Sét, P. Tương Mai, Hoàng Mai, Hà Nội",Giảm món,5,9,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/aroma203-coffee-tea
Tiệm Cà Phê Sâu Sâu - Cà Phê Muối - KĐT Định Công,CAFÉ/DESSERT,"Toà CT1B-ĐN1 Khu Đô Thị Định Công, P. Định Công, Hoàng Mai, Hà Nội",Giảm hết 10%,5,5,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-ca-phe-sau-sau-ca-phe-muoi-kdt-dinh-cong.6eydnm
Bánh Mì Dân Tổ Hà Nội - Thanh Xuân Bắc,ĂN VẶT/VỈA HÈ -Chi nhánh,"101 - E13 Thanh Xuân Bắc, P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,6.000 - 32.000,https://shopeefood.vn/ha-noi/banh-mi-dan-to-ha-noi-thanh-xuan-bac
Tiệm Bánh Nhà Lu - Ngô Đình Mẫn,"TIỆM BÁNH, SHOP ONLINE","No19_707 DV Bờ Hội La Khê Phố Ngô Đình Mẫn Đường Lê Trọng Tấn, P. La Khê, Hà Đông, Hà Nội",Giảm món,0,3,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-banh-nha-lu-ngo-dinh-man
"Giona - Cơm Gà Xối Mỡ, Sốt Me & Cay - Mễ Trì",QUÁN ĂN -Chi nhánh,"40 Ngõ 59 Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,35.000 - 50.000,https://shopeefood.vn/ha-noi/giona-com-ga-xoi-mo-sot-me-cay-me-tri
Ăn Vặt Thị Tóp,QUÁN ĂN,"4 Ngõ 100 An Xá, P. Phúc Xá, Ba Đình, Hà Nội",Giảm món,5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/an-vat-thi-top
Nem Nướng Nha Trang Tiệp Béo - Nem Nướng Nha Trang - 395 Vũ Hữu,QUÁN ĂN,"395 Vũ Hữu, P. Trung Văn, Thanh Xuân, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-tiep-beo-nem-nuong-nha-trang-395-vu-huu
MIHAVA Food - Mì Trộn Indomie & Đồ Ăn Vặt - Văn Hương,QUÁN ĂN,"4 Ngách 69 Ngõ Văn Hương, P.Hàng Bột, Đống Đa, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/mihava-food-mi-tron-indomie-do-an-vat-van-huong
Hoàng Khô - Món Ngon Nhà Làm - 204 Kim Giang,"QUÁN ĂN, ĂN VẶT/VỈA HÈ","52C Ngõ 204 Kim Giang, P. Đại Kim, Hoàng Mai, Hà Nội",Giảm món,0,3,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/hoang-kho-mon-ngon-nha-lam-204-kim-giang.ssz7ey
Nem Nướng Nha Trang Vân Linh - Dương Khuê,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 23 ngõ 4/3, Phố Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-van-linh-duong-khue
Quán Chay Ngon - Hồ Đắc Di,ĂN CHAY,"Số 157 Hồ Đắc Di, P. Quang Trung, Đống Đa, Hà Nội",Giảm món,0,2,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/quan-chay-ngon-ho-dac-di
Green Fruits - Trái Cây Tươi,CAFÉ/DESSERT,"B1-12A Vinhome Gardenia, Hàm Nghi, P. Cầu Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/green-fruits-trai-cay-tuoi
Kí Túc Xá Cafe - Chùa Bộc,QUÁN ĂN,"114 Ngõ 165 Chùa Bộc, P. Trung Liệt, Đống Đa, Hà Nội",Giảm món,0,1,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/ki-tuc-xa-cafe-chua-boc
"Thiện Tóp - Bánh Cuốn, Bún Chả & Gà Tần",QUÁN ĂN,"41 Phú Diễn, P.Phú Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/thien-top-banh-cuon-bun-cha-ga-tan
QUẨY ĐÙI GÀ KHÔI NGUYÊN CUISINE,QUÁN ĂN,"Số 97, Phố Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",Giảm món,0,2,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/quay-dui-ga-khoi-nguyen-cuisine
"NAM SAN - Kimpap, Gà Rán & Cơm Hộp Hàn Quốc - Mỹ Đình",QUÁN ĂN,"87 Ngõ 20 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Giảm hết 10%,5,9,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nam-san-kimpap-ga-ran-com-hop-han-quoc-my-dinh
"Quốc Toản - Bún, Miến & Bánh Đa Trộn - Nghĩa Tân",QUÁN ĂN -Chi nhánh,"107 C3 Nghĩa Tân, Cầu Giấy, Hà Nội",Giảm hết 10%,4.5,500+,Đóng cửa,,20.000 - 200.000,https://shopeefood.vn/ha-noi/quoc-toan-bun-mien-banh-da-tron-nghia-tan
Lòng Ngon Quán - Định Công,"Yêu thích
SHOP ONLINE","Số 2 Nghách 245/32/2A Định Công, Hoàng Mai, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/long-ngon-quan-dinh-cong
ChaoSiam Trà - Cafe Ấm Đất Nung - Lê Đại Hành,CAFÉ/DESSERT,"41 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/chaosiam-tra-cafe-am-dat-nung-le-dai-hanh
Bún Riêu Ốc Cá - Soan Phạm,QUÁN ĂN,"108C8 Ngõ 12 Núi Trúc, P. Giảng Võ, Ba Đình, Hà Nội",Giảm hết 10%,0,3,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bun-rieu-oc-ca-soan-pham
Shop Mẹ Cún - Đồ Ăn Vặt,QUÁN ĂN,"3 Ngõ 1002 Ngách 5 Hẻm 28 Đường Láng, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,500+,Đóng cửa,,15.000 - 350.000,https://shopeefood.vn/ha-noi/shop-me-cun-do-an-vat
"Tiểu Phàm - Chè, Sinh Tố & Nước Ép - Âu Cơ",CAFÉ/DESSERT,"Số Nhà 24 Ngõ 172 Đường Âu Cơ, Tây Hồ, Hà Nội",Giảm hết 20%,4.5,100+,Đóng cửa,,5.000 - 99.000,https://shopeefood.vn/ha-noi/tieu-pham-che-sinh-to-nuoc-ep-au-co
Tiệm Oye - Trà Ngon Đậm Vị - Khu Đô Thị Văn Khê,CAFÉ/DESSERT,"Lk17-34 Dọc Bún 2, KĐT Văn Khê, P. La Khê, Hà Đông, Hà Nội",Giảm hết 10%,5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-oye-tra-ngon-dam-vi-khu-do-thi-van-khe
"Chân Gà Sốt Thái, Chân Gà Sả Ớt & Trà Trái Cây - Kimm Food",QUÁN ĂN,"Số 34A Ngõ 63 Trần Quốc Vượng , P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,5,6,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/chan-ga-sot-thai-chan-ga-sa-ot-tra-trai-cay-kimm-food
Heo Thì - Bún Cù Kỳ Đặc Sản Hạ Long,QUÁN ĂN,"40 Nguyễn Thị Định, P. Trung Hoà, Cầu Giấy, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/heo-thi-bun-cu-ky-dac-san-ha-long
Vịt Quay Thu Phú,QUÁN ĂN,"10A3 Ngách 10 Ngõ 376 Khương Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,500+,Đóng cửa,,20.000 - 200.000,https://shopeefood.vn/ha-noi/vit-quay-thu-phu
"A Béo - Cơm, Mì & Đồ Ăn Vặt - Nguyễn Khánh Toàn",QUÁN ĂN,"Số 15/8/92 Nguyễn Khánh Toàn, P. Quan Hoa, Cầu Giấy, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/a-beo-com-mi-do-an-vat-nguyen-khanh-toan
Tiệm Chè Nhà Khoai - Chè Khoai Dẻo & Chè Khúc Bạch,QUÁN ĂN,"Đối Diện 140 Hồng Tiến, P. Bồ Đề, Long Biên, Hà Nội",Giảm hết 10%,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-che-nha-khoai-che-khoai-deo-che-khuc-bach
Amor Healthy - Salad & Healthy Food - Nguyên Hồng,"Yêu thích
QUÁN ĂN","Số 2, 1 Ngách 1 Ngõ 26 Nguyên Hồng, P. Láng Hạ, Đống Đa, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/amor-healthy-salad-healthy-food-nguyen-hong
Kim Chicken - Tiệm Gà Rán Sốt Hàn & Set Ăn Vặt Hàn Quốc,QUÁN ĂN,"Số 34 Ngõ 63 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,5,5,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/kim-chicken-tiem-ga-ran-sot-han-set-an-vat-han-quoc
Smoothie Detox & Healthy - Xã Đàn,CAFÉ/DESSERT,"8 Nghách 95 Ngõ Xã Đàn 2, P. Nam Đồng, Đống Đa, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/smoothie-detox-healthy-xa-dan
Bánh Mì Que & Pate Gia Truyền - Duy Tân,ĂN VẶT/VỈA HÈ -Chi nhánh,"Đầu Ngõ 15 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm hết 15%,4.5,999+,Đóng cửa,,10.000 - 15.000,https://shopeefood.vn/ha-noi/banh-mi-que-pate-gia-truyen-duy-taan
Cơm Gia Đình Đông Vui - 7 Lý Văn Phức,QUÁN ĂN,"Số 7 Lý Văn Phức, P. Cat Linh, Đống Đa, Hà Nội",Giảm hết 10%,5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-gia-dinh-dong-vui-7-ly-van-phuc
HeoQ - Bánh Mì Heo Quay Đà Nẵng - 242 Đặng Tiến Đông,QUÁN ĂN,"Số 242 Đặng Tiến Đông, P. Trung Liệt, Đống Đa, Hà Nội",Giảm hết 15%,5,5,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/heoq-banh-mi-heo-quay-da-nang-242-dang-tien-dong
Huy Ốc Quán - Bún Chả & Ốc Nóng - Phú Lương,QUÁN ĂN,"Nhà 114, Đường Phú Lương, Hà Đông, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,10.000 - 170.000,https://shopeefood.vn/ha-noi/huy-oc-quan-bun-cha-oc-nong-phu-luong
"Thái Thadu - Món Thái, Cơm & Món Cuốn - Trần Thái Tông",QUÁN ĂN -Chi nhánh,"31 Ngõ 44 Trần Thái Tông, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/thai-thadu-mon-thai-com-mon-cuon-tran-thai-tong
Bombino’s Pizza - Ocean Park 1,QUÁN ĂN,"S2.08 Ocean Park 1, X. Đa Tốn, Gia Lâm, Hà Nội",Giảm hết 50%,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bombino-s-pizza-ocean-park-1
Ô Long Đây - 62 Ngọc Khánh,CAFÉ/DESSERT -Chi nhánh,"62 Ngọc Khánh, P.Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/o-long-day-62-ngoc-khanh
King Cup - Cơm Thố Nhật - Liên Mạc,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 8 , Ngách 5/10 Ngõ 5 Liên Mạc , P. Liên Mạc, Bắc Từ Liêm, Hà Nội",Giảm hết 10%,4.5,999+,Đóng cửa,,15.000 - 35.000,https://shopeefood.vn/ha-noi/king-cup-com-tho-nhat-lien-mac
Tea Break - Trà Sữa Ô Long Đậm Vị - 181 Xuân Thủy,CAFÉ/DESSERT,"9A Ng. 181 Đ. Xuân Thủy, Làng Vòng, P. Dịnh Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tea-break-tra-sua-o-long-dam-vi-181-xuan-thuy
Bún Đậu Sóc Béo – Phúc Đồng,QUÁN ĂN,"Số 1 B4 Khu 918 Phúc Đồng, P. Phúc Đồng, Long Biên, Hà Nội",Giảm món,0,1,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bun-dau-soc-beo-phuc-dong
Dương - Cơm Tấm Sài Gòn,QUÁN ĂN -Chi nhánh,"3 Ngõ 6 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",Giảm hết 40%,4.5,999+,Đóng cửa,,25.000 - 40.000,https://shopeefood.vn/ha-noi/com-tam-duong-vu-huu
Tuấn Béo - Bún Đậu Mẹt - Ngô Gia Tự,QUÁN ĂN,"29 Hẻm 638/61/4 Ngô Gia Tự, P. Đức Giang, Long Biên, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tuan-beo-bun-dau-met-ngo-gia-tu.kzdemv
Fastfood - Việt Soup & Cháo Dinh Dưỡng,"TIỆM BÁNH, ĂN VẶT/VỈA HÈ","Tầng 1, Trung Tâm Thương Mại Sảnh A2 Tòa Gemk 1 Lê Trọng Tấn, P. An Khánh, Hoài Đức, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/fastfood-viet-soup-chao-dinh-duong
Seoul - Gà Rán Hàn Quốc - Linh Đàm,"Yêu thích
QUÁN ĂN -Chi nhánh","Kiot 02 - HH1B Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,15.000 - 250.000,https://shopeefood.vn/ha-noi/seoul-ga-ran-han-quoc-linh-dam
Hiha Ăn Vặt - Kim Giang,QUÁN ĂN,"Số 8, Hẻm 250/100/22 Kim Giang, P. Đại Kim, Hoàng Mai, Hà Nội",Giảm món,4.5,10+,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/hiha-an-vat-kim-giang
Ăn Vặt Hàn Quốc - Gà Rán - Linh Đàm,"Yêu thích
QUÁN ĂN","Kiot 44, HH1C Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,6.000 - 35.000,https://shopeefood.vn/ha-noi/an-vat-han-quoc-ga-ran-linh-dam
4Chiem - Food - Hà Nội,"TIỆM BÁNH, ĂN VẶT/VỈA HÈ","NO10 LK1 Khu Dịch Vụ 20AB, Ngõ 48 Lê Trọng Tấn, P. Dương Nội, Hà Đông, Hà Nội",Giảm hết 10%,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/4chiem-food-ha-noi.oqcu3x
Bún Chả Đỗ Lý,QUÁN ĂN,"5 Ngõ 108 Xuân Đỉnh, P. Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bun-cha-do-ly
CƠM HÀN QUỐC BIG.BOSS - Chùa Láng,QUÁN ĂN,"8A/121 Chùa Láng, P. Láng Thượng, Hoàn Kiếm, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-han-quoc-big-boss-chua-lang
"Mì Cay, Mì Trộn & Đồ Ăn Hàn Quốc -Trần Quốc Hoàn",QUÁN ĂN,"Số 4A10 Ngõ 215 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,0,4,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/mi-cay-mi-tron-do-an-han-quoc-tran-quoc-hoan
Nem Nướng Nha Trang & Đồ Uống - Mộc - 266 Quang Trung,CAFÉ/DESSERT,"266 Quang Trung, P. Quang Trung, Hà Đông, Hà Nội",Giảm món,0,3,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-do-uong-moc-266-quang-trung
"Tiệm Mì Sinh Viên - Đồ Đêm, Mì Trộn & Nước - 91/35 Số 2 Nguyễn Chí Thanh",SHOP ONLINE,"91/35 Số 2 Nguyễn Chí Thanh, P. Láng Hạ, Đống Đa, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-mi-sinh-vien-do-dem-mi-tron-nuoc-91-35-so-2-nguyen-chi-thanh
Cơm Thố Bình An - Lạc Long Quân,"Yêu thích
QUÁN ĂN","161 Lạc Long Quân, P. Nghĩa Đô, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/com-tho-binh-an-lac-long-quan
Bếp An Khang - Quan Nhân,CAFÉ/DESSERT,"Số 6 Ngách 48 Ngõ 144 Quan Nhân, P.Nhân Chính, Thanh Xuân, Hà Nội",Giảm món,0,4,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bep-an-khang-quan-nhan
Oola - Trà Ô Long Đậm Vị - Tạ Quang Bửu,CAFÉ/DESSERT -Chi nhánh,"108 Ng. 48 P. Tạ Quang Bửu, P. Bách Khoa, Hai Bà Trưng, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/oola-tra-o-long-dam-vi-ta-quang-buu
Nón Lá Baguette - Bánh Mì Truyền Thống - 48 Phùng Hưng,QUÁN ĂN,"48 Phùng Hưng, P. Hàng Bông, Hoàn Kiếm, Hà Nội",Giảm món,5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/non-la-baguette-banh-mi-truyen-thong-48-phung-hung
Rory Juice - Nước ép & Sinh Tố Trái Cây Tươi,ĂN VẶT/VỈA HÈ,"Số 11 Ngõ 20 Đường Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Giảm hết 10%,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/rory-juice-nuoc-ep-sinh-to-trai-cay-tuoi
Boba Chicken - Gà Rán - Kim Mã,QUÁN ĂN,"645 Kim Mã, P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/boba-chicken-ga-ran-kim-ma
"Happy Chicken - Cơm Gà, Gà Rán & Mì Ý - Trần Bình","Yêu thích
QUÁN ĂN -Chi nhánh","Số 5 Ngõ 58 Trần Bình, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,30.000 - 52.000,https://shopeefood.vn/ha-noi/happy-chicken-com-ga-ga-ran-mi-y-tran-binh
Fuku Fuku - Pasta Nhật và Fusion Food - Flychef - Nguyễn Huy Tưởng,QUÁN ĂN -Chi nhánh,"50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/fuku-fuku-pasta-nhat-va-fusion-food-flychef-nguyen-huy-tuong
OKITACO - CƠM GÀ NHẬT & BÁNH TACOS - VINHOMES SMART CITY,QUÁN ĂN,"Toà B Masteri Vinhomes Smart City, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/okitaco-com-ga-nhat-banh-tacos-vinhomes-smart-city
Đỉnh Đỉnh - Cơm Trung & Món Táu - Flychef - Nguyễn Huy Tưởng,QUÁN ĂN -Chi nhánh,"50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",Giảm món,0,4,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/dinh-dinh-com-trung-mon-tau-flychef-nguyen-huy-tuong
Mỳ Chua Cay Cô Quỳnh - Bún Mọc Sườn - Phố Tư Đình,QUÁN ĂN,"28 Ngõ 38 Phố Tư Đình, Long Biên, Hà Nội",Giảm hết 10%,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/my-chua-cay-co-quynh-bun-moc-suon-pho-tu-dinh.y36wng
Tiệm cơm Cô Tơm - Flychef - Nguyễn Huy Tưởng,QUÁN ĂN -Chi nhánh,"50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",Giảm món,4.5,8,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/tiem-com-co-tom-flychef-nguyen-huy-tuong
"NaiGai - Cà Phê, Trà Sữa & Nước Ép - Láng Hạ",CAFÉ/DESSERT,"Số 1b Ngõ 87 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",Giảm hết 10%,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/naigai-ca-phe-tra-sua-nuoc-ep-lang-ha
Omu Ome - Cơm trứng phủ - Flychef - Nguyễn Huy Tưởng,"Yêu thích
QUÁN ĂN -Chi nhánh","50 Nguyễn Huy Tưởng, P. Thanh Xuân, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",Giảm món,4.5,100+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/omu-ome-com-trung-phu-flychef-nguyen-huy-tuong
Đồ Nhậu Minh Thuý - Đồ Ăn - Cửu Việt 2,SHOP ONLINE,"110 Cửu Việt 2, TT. Trâu Quỳ, Gia Lâm, Hà Nội",Giảm món,4.5,50+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/do-nhau-minh-thuy-do-an-cuu-viet-2
Tiệm Chè Mộc Nhiên,"Yêu thích
ĂN VẶT/VỈA HÈ -Chi nhánh","103C18 Nguyễn Quý Đức, P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",Giảm món,4.5,999+,Đóng cửa,,20.000 - 40.000,https://shopeefood.vn/ha-noi/tiem-che-moc-nhien
SaiKou - Tiệm Cơm Nhật - Cầu Diễn,"ĂN VẶT/VỈA HÈ, GIAO CƠM VĂN PHÒNG","86/136 Cầu Diễn, P. Phú Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/saikou-tiem-com-nhat-cau-dien
"Bếp Mẹ Su - Nước Ép, Sinh Tố & Mì Trộn Indomie",QUÁN ĂN,"Số 124 Kim Giang, P. Kim Giang, Thanh Xuân, Hà Nội",Giảm hết 10%,0,,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bep-me-su-nuoc-ep-sinh-to-mi-tron-indomie
Hanyuri - Korean Food & Gà Rán - 34 Đại La,QUÁN ĂN,"34 Đại La, P. Trương Định, Hai Bà Trưng, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/hanyuri-korean-food-ga-ran-34-dai-la
