store_id,name_res,kind_res,address,promotion,star,number_rating,status,open_time,cost_res,store_url,district
814,"Miu Quán - Cà Phê Muối, Gà Rán & Đồ Ăn Vặt",CAFÉ/DESSERT,"Số 5, Hẻm 51 Ngách 77 Ngõ 298 Ngọc Hồi, Xã Tam Hiệp, Thanh Trì, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/miu-quan-ca-phe-muoi-ga-ran-do-an-vat,Thanh Trì
815,Lòng Ngon Quán - Định Công,"Yêu thích
SHOP ONLINE","Số 2 Nghách 245/32/2A Định Công, Hoàng Mai, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/long-ngon-quan-dinh-cong,Hoàng Mai
816,"Cháo Ngon Jerry - Chuyên Mỳ Xào, Chân Gà Sả Tắc & Sốt Thái",QUÁN ĂN,"Ngách 114 Số Mhà 15 Ngõ Thổ Quan, Đống Đa, Hà Nội",Giảm món,4.5,100,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/chao-ngon-jerry-chuyen-my-xao-chan-ga-sa-tac-sot-thai,Đống Đa
817,December Tea - Trà Hoa Quả Nhiệt Đới & Mì Trộn Indomie - Định Công,"Yêu thích
CAFÉ/DESSERT","SH6 Lavender, Ngõ 176 Định Công, P. Định Công, Hoàng Mai, Hà Nội",Giảm món,4.5,100,Mở cửa,08:30 - 21:30,0 - 0,https://shopeefood.vn/ha-noi/december-tea-tra-hoa-qua-nhiet-doi-mi-tron-indomie-dinh-cong,Hoàng Mai
818,Thu Phương - Nộm & Ăn Vặt,"Yêu thích
ĂN VẶT/VỈA HÈ","78 Ngõ 179 Vĩnh Hưng, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,6.000 - 30.000,https://shopeefood.vn/ha-noi/thu-phuong-nom-an-vat,Hoàng Mai
819,Shop Mẹ Cún - Đồ Ăn Vặt,QUÁN ĂN,"3 Ngõ 1002 Ngách 5 Hẻm 28 Đường Láng, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,500,Mở cửa,07:00 - 22:30,15.000 - 350.000,https://shopeefood.vn/ha-noi/shop-me-cun-do-an-vat,Đống Đa
820,Lợi Foods - Lẩu Thái - 1A Phương Canh,NHÀ HÀNG,"Số 1A Phương Canh, P. Xuân Phương, Nam Từ Liêm, Hà Nội",Giảm món,4.0,10,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/loi-foods-lau-thai-1a-phuong-canh,Nam Từ Liêm
821,B9 - Cháo Sườn Sụn - Nguyễn Cảnh Dị,"Yêu thích
ĂN VẶT/VỈA HÈ","B9 Nguyễn Cảnh Dị, P. Đại Kim, Hoàng Mai, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/b9-chao-suon-sun-nguyen-canh-di.7wlw0s,Hoàng Mai
822,Gấu Trúc Béo - Mỳ Trộn Indomie - 347 Ngô Gia Tự,QUÁN ĂN,"347 Ngô Gia Tự, P. Đức Giang, Long Biên, Hà Nội",Giảm món,4.5,50,Mở cửa,00:01 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/gau-truc-beo-my-tron-indomie-347-ngo-gia-tu,Long Biên
823,Cơm Tấm Cơm Niêu Zô Zô,QUÁN ĂN,"35 D1 Trần Huy Liệu, P. Giảng Võ, Ba Đình, Hà Nội",Giảm hết 10%,4.5,100,Đóng cửa,Unknown,39.000 - 49.000,https://shopeefood.vn/ha-noi/com-tam-com-nieu-zo-zo,Ba Đình
824,Vịt & Gà Nướng Lu A Đạt - Phố Ao Sen,QUÁN ĂN,"Số 5A, Ngõ 36 Phố Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",Giảm hết 25%,2.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/vit-ga-nuong-lu-a-dat-pho-ao-sen,Hà Đông
825,Frodo Boss Juice - Nước Ép Vì Sức Khoẻ - 107 Phố Huế,CAFÉ/DESSERT,"107 Phố Huế, P. Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",Giảm hết 10%,0.0,0,Mở cửa,08:00 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/frodo-boss-juice-nuoc-ep-vi-suc-khoe-107-pho-hue,Hai Bà Trưng
826,"Cammi - Nước Ép, Mì Trộn Indomie - An Trạch",QUÁN ĂN,"108 An Trạch, P. Cát Linh, Đống Đa, Hà Nội",Giảm món,4.5,10,Mở cửa,07:30 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/cammi-nuoc-ep-mi-tron-indomie-an-trach,Đống Đa
827,Healthy Meal - Shop Online,SHOP ONLINE -Chi nhánh,"19Y Thụy Khuê, P. Thụy Khuê, Tây Hồ, Hà Nội",Giảm hết 15%,4.5,999,Đóng cửa,Unknown,20.000 - 60.000,https://shopeefood.vn/ha-noi/healthy-meal-shop-online,Tây Hồ
828,Teen Food - Nem Chua Rán Chị Hạnh - Dương Khuê,QUÁN ĂN -Chi nhánh,"69 Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm món,4.5,500,Đóng cửa,Unknown,7.000 - 120.000,https://shopeefood.vn/ha-noi/teen-food-nem-chua-ran-chi-hanh-duong-khue,Cầu Giấy
829,Thắm Juice Healthy - Nước Ép Nguyên Chất & Sinh Tố,QUÁN ĂN,"Số 21 Ngõ 68 Phố Cầu Am, P. Vạn Phúc, Hà Đông, Hà Nội",Giảm món,4.5,10,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/tham-juice-healthy-nuoc-ep-nguyen-chat-sinh-to,Hà Đông
830,Trùm Ăn Vặt Nana - Phố Đặng Thai Mai,QUÁN ĂN,"Ngõ 9 Phố Đặng Thai Mai , P. Quảng An, Tây Hồ, Hà Nội",Giảm hết 20%,4.5,50,Đóng cửa,Unknown,20.000 - 50.000,https://shopeefood.vn/ha-noi/trum-an-vat-nana-au-co,Tây Hồ
831,Tiệm Bánh Nhà Dế,TIỆM BÁNH,"Số Nhà 19 Ngõ 83 Trần Duy Hưng, Cầu Giấy, Hà Nội",Giảm món,4.5,50,Mở cửa,08:00 - 21:30,0 - 0,https://shopeefood.vn/ha-noi/tiem-banh-nha-de,Cầu Giấy
832,Bún Bò Huế O Thi,QUÁN ĂN,"20 Lâm Hạ, P. Bồ Đề, Long Biên, Hà Nội",Giảm hết 10%,4.5,50,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/bun-bo-hue-o-thi,Long Biên
833,EY YOGURT - Sữa Chua Thủ Công Kéo Sợi,QUÁN ĂN,"127 Nguyễn Khuyến, P. Văn Miếu, Đống Đa, Hà Nội",Giảm món,4.5,50,Mở cửa,10:00 - 22:15,0 - 0,https://shopeefood.vn/ha-noi/ey-yogurt-sua-chua-thu-cong-keo-soi,Đống Đa
834,BINGO - Tiệm Cafe Muối - Nguyễn Tuân,QUÁN ĂN,"164 Nguyễn Tuân, P. Nhân Chính, Thanh Xuân, Hà Nội",Giảm hết 20%,4.5,50,Đóng cửa,Unknown,19.000 - 19.000,https://shopeefood.vn/ha-noi/bingo-tiem-cafe-muoi-nguyen-tuan,Thanh Xuân
835,Nhà Hàng Gimbab - Bibimbab - Nguyễn Trãi,NHÀ HÀNG -Chi nhánh,"H1-3 Ngõ 445 Nguyễn Trãi, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",Giảm hết 15%,4.5,999,Mở cửa,08:00 - 22:00,100.000 - 200.000,https://shopeefood.vn/ha-noi/nha-hang-gimbab-bibimbab-nguyen-trai,Thanh Xuân
836,Chay Tịnh Thuỷ - Nguyễn Công Hoan,QUÁN ĂN,"6A Ngách 10 Ngõ 75 Nguyễn Công Hoan, P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,4.5,50,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/chay-tinh-thuy-nguyen-cong-hoan,Ba Đình
837,"ABi - Gà Ủ Muối, Chân Gà Sốt Thái & Gà Tần - A1 Thành Công",QUÁN ĂN,"106 Nhà A1 (mặt sân) Tập Thể Thành Công, P. Thành Công, Ba Đình, Hà Nội",Giảm hết 25%,4.5,100,Mở cửa,00:00 - 02:00 | 09:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/abi-ga-u-muoi-chan-ga-sot-thai-ga-tan-a1-thanh-cong,Ba Đình
838,Bún Đậu Mẹt & Nem Nướng Nha Trang Nhật Vượng,QUÁN ĂN,"31 ngõ 38 Khúc Thừa Dụ, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,3.5,7,Mở cửa,09:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bun-dau-met-nem-nuong-nha-trang-nhat-vuong,Cầu Giấy
839,Chân Gà Rút Xương Sả Ớt & Sốt Thái - Gấu Food,ĂN VẶT/VỈA HÈ,"16B Ngõ 143 Phố Chợ Khâm Thiên, P. Trung Phụng, Đống Đa, Hà Nội",Giảm món,4.5,50,Đóng cửa,Unknown,25.000 - 50.000,https://shopeefood.vn/ha-noi/chan-ga-rut-xuong-sa-ot-sot-thai-gau-food,Đống Đa
840,Pain Lee - Pizza & Spaghetti - Trần Quý Cáp,QUÁN ĂN -Chi nhánh,"Số 1 Trần Quý Cáp, P. Văn Miếu, Đống Đa, Hà Nội",Giảm món,4.5,500,Mở cửa,00:00 - 23:59,120.000 - 250.000,https://shopeefood.vn/ha-noi/pain-lee-pizza-spaghetti-tran-quy-cap,Đống Đa
841,Bà Nghị - Bánh Mì Cay,QUÁN ĂN,"2 Ngõ 2 Hoa Lư, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",Giảm món,4.5,500,Đóng cửa,Unknown,5.000 - 20.000,https://shopeefood.vn/ha-noi/ba-nghi-banh-mi-cay,Hai Bà Trưng
842,Bún Chả Hàng Than - Bún Mọc Sườn Chua Chuẩn Vị Phố - Tây Mỗ,"Yêu thích
QUÁN ĂN","Số Nhà 8, Ngõ 43 Đường Cầu Cốc, Nam Từ Liêm, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bun-cha-hang-than-bun-moc-suon-chua-chuan-vi-pho-tay-mo,Nam Từ Liêm
843,Cơm Chay Lý Sơn - Shop Online,"Yêu thích
SHOP ONLINE","37 Ngõ 46 Phạm Ngọc Thạch (57 Ngõ 29 Xã Đàn), P. Phương Liên, Đống Đa, Hà Nội",Giảm hết 15%,4.5,999,Đóng cửa,Unknown,35.000 - 50.000,https://shopeefood.vn/ha-noi/com-chay-ly-son-shop-online,Đống Đa
844,Lê La Quán - Mì Trộn Indomie & Đồ Ăn Vặt - Xuân Thủy,QUÁN ĂN,"1 Ngõ 85 Xuân Thủy, P. Dịch Vọng, Cầu Giấy, Hà Nội",Giảm món,4.5,100,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/le-la-quan-mi-tron-indomie-do-an-vat-xuan-thuy,Cầu Giấy
845,Trái Cây Nước Ép Tươi Bốn Mùa Lan Lan - Trái Cây Nước Ép - Nguyễn Ngọc Vũ,"Yêu thích
CAFÉ/DESSERT","32 Ngõ 125 Nguyễn Ngọc Vũ, P. Trung Hòa, Cầu Giấy, Hà Nội",Giảm hết 10%,4.5,100,Mở cửa,10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/trai-cay-nuoc-ep-tuoi-bon-mua-lan-lan-trai-cay-nuoc-ep-nguyen-ngoc-vu,Cầu Giấy
846,"Xôi Thị Kha - Thịt, Chả & Bánh Khúc - 54A Nguyễn Chí Thanh","Yêu thích
QUÁN ĂN -Chi nhánh","54A Nguyễn Chí Thanh, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,50,Mở cửa,06:30 - 13:30 | 17:44 - 21:30,0 - 0,https://shopeefood.vn/ha-noi/xoi-thi-kha-thit-cha-banh-khuc-54a-nguyen-chi-thanh,Đống Đa
847,Quang Tèo - Bún Bò Huế,QUÁN ĂN,"62 Ngõ 68 Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",Giảm món,4.5,500,Đóng cửa,Unknown,35.000 - 40.000,https://shopeefood.vn/ha-noi/quang-teo-bun-bo-hue,Thanh Xuân
848,MIHAVA Food - Mì Trộn Indomie & Đồ Ăn Vặt - Văn Hương,QUÁN ĂN,"4 Ngách 69 Ngõ Văn Hương, P.Hàng Bột, Đống Đa, Hà Nội",Giảm món,4.5,50,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/mihava-food-mi-tron-indomie-do-an-vat-van-huong,Đống Đa
849,ABAMI - Bánh Mì Hội An - Duy Tân,QUÁN ĂN -Chi nhánh,"7 Ngõ 36 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,15.000 - 52.000,https://shopeefood.vn/ha-noi/abami-banh-mi-hoi-an-duy-tan,Cầu Giấy
850,Lòng Trần Cháo - Phở Gà & Bún Đậu Mẹt - Mễ Trì Thượng,"Yêu thích
QUÁN ĂN","99 Ngõ 50 Mễ Trì Thượng, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm món,4.5,500,Mở cửa,00:00 - 02:00 | 07:00 - 23:59,40.000 - 100.000,https://shopeefood.vn/ha-noi/long-tran-chao-pho-ga-bun-dau-met-dong-me,Nam Từ Liêm
851,ChaoSiam Trà - Cafe Ấm Đất Nung - Lê Đại Hành,CAFÉ/DESSERT,"41 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",Giảm món,4.5,10,Mở cửa,07:00 - 22:30,0 - 0,https://shopeefood.vn/ha-noi/chaosiam-tra-cafe-am-dat-nung-le-dai-hanh,Hai Bà Trưng
852,Bếp 24h - Food & Drink - Mễ Trì Thượng,QUÁN ĂN,"Số 5, Ngách 50/142 Mễ Trì Thượng, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/bep-24h-food-drink-me-tri-thuong,Nam Từ Liêm
853,"Minh Kem Food - Pizza, Mỳ Ý & Ăn Vặt - Lĩnh Nam",QUÁN ĂN,"12A1 Ngách 121/1 Ngõ 255 Lĩnh Nam, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",Giảm món,4.5,50,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/minh-kem-food-pizza-my-y-an-vat-linh-nam,Hoàng Mai
854,"Tiểu Phàm - Chè, Sinh Tố & Nước Ép - Âu Cơ",CAFÉ/DESSERT,"Số Nhà 24 Ngõ 172 Đường Âu Cơ, Tây Hồ, Hà Nội",Giảm hết 20%,4.5,100,Mở cửa,00:00 - 23:59,5.000 - 99.000,https://shopeefood.vn/ha-noi/tieu-pham-che-sinh-to-nuoc-ep-au-co,Tây Hồ
855,Cat Food - Mì Trộn & Mì Cay Indomie - Bùi Xương Trạch,"Yêu thích
ĂN VẶT/VỈA HÈ","3B Ngõ 358/55/3 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/cat-food-mi-tron-mi-cay-indomie-bui-xuong-trach,Thanh Xuân
856,Bún Đậu & Xôi - Dân Bắp Quan Nhân,QUÁN ĂN,"48 Ngõ 144 Quan Nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",Giảm món,4.5,500,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/bun-dau-xoi-dan-bap-quan-nhan,Thanh Xuân
857,Bún Chả Obama,"Yêu thích
ĂN VẶT/VỈA HÈ","Số 6 Ngách 12 Ngõ 43 Cầu Cốc, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bun-cha-obama,Nam Từ Liêm
858,Duck Coffee,CAFÉ/DESSERT,"20 Ngách 2/35 Phố Hoàng Liệt, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,15.000 - 48.000,https://shopeefood.vn/ha-noi/duck-coffee,Hoàng Mai
859,"Happy Chicken - Cơm Gà, Gà Rán & Mì Ý - Trần Bình",QUÁN ĂN -Chi nhánh,"Số 5 Ngõ 58 Trần Bình, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm món,4.5,100,Mở cửa,09:00 - 23:00,30.000 - 52.000,https://shopeefood.vn/ha-noi/happy-chicken-com-ga-ga-ran-mi-y-tran-binh,Cầu Giấy
860,Noémi Bakery & Tea - Trung Kính,CAFÉ/DESSERT,"Số 51 Ngõ 193 Trung Kính, Cầu Giấy, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,15.000 - 85.000,https://shopeefood.vn/ha-noi/noemi-bakery-tea-trung-kinh,Cầu Giấy
861,Dương - Cơm Tấm Sài Gòn,QUÁN ĂN -Chi nhánh,"3 Ngõ 6 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",Giảm hết 40%,4.5,999,Đóng cửa,Unknown,25.000 - 40.000,https://shopeefood.vn/ha-noi/com-tam-duong-vu-huu,Hà Đông
862,Tiệm Của Bi - Nước Ép Nguyên Chất & Phở Bò Hà Nội,QUÁN ĂN,"Số 2 Ngõ 157 Chùa Láng, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/tiem-cua-bi-nuoc-ep-nguyen-chat-pho-bo-ha-noi,Đống Đa
863,Xôi Bà Ngà - Đồ ăn - Thuỵ Khuê,SHOP ONLINE,"Số nhà 25 ngõ 514 Thuỵ Khuê, Tây Hồ, Hà Nội",Giảm hết 10%,4.5,50,Mở cửa,07:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/xoi-ba-nga-do-an-thuy-khue.pwse51,Tây Hồ
864,"Phương Béo - Nước Ép, Sinh Tố & Trà Trái Cây Tươi",QUÁN ĂN,"Số 2 Ngõ 1 Lý Tự Trọng, P. La Khê, Hà Đông, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,20.000 - 60.000,https://shopeefood.vn/ha-noi/phuong-beo-nuoc-ep-sinh-to-tra-trai-cay-tuoi,Hà Đông
865,Lẩu Mười CS2 - Lẩu Thái 1 Người Tomyum & Bún Hải Sản - 30 Văn Trì,QUÁN ĂN,"30 Văn Trì, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,10,Mở cửa,10:00 - 22:59,0 - 0,https://shopeefood.vn/ha-noi/lau-muoi-cs2-lau-thai-1-nguoi-tomyum-bun-hai-san-30-van-tri.7ki3mu,Bắc Từ Liêm
866,"Cà Phê NGUYỄN - Cà Phê Muối, Trà Hoa Quả & Trà Chanh",CAFÉ/DESSERT,"Số 6 Nguyễn Hữu Thọ, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Giảm món,5.0,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/ca-phe-nguyen-ca-phe-muoi-tra-hoa-qua-tra-chanh,Hoàng Mai
867,GÀ Ủ MUỐI HOA TIÊU & GÀ LUỘC - LULU CHICKEN - 89 PHẠM VĂN ĐỒNG,QUÁN ĂN,"15 ngõ 89 Phạm Văn Đồng, P. Mai Dịch, Cầu Giấy, Hà Nội",Giảm món,4.5,100,Mở cửa,09:45 - 23:45,0 - 0,https://shopeefood.vn/ha-noi/ga-u-muoi-hoa-tieu-ga-luoc-lulu-chicken-89-pham-van-dong,Cầu Giấy
868,Mỳ Chua Cay Tim Cật & Trà Trái Cây Tươi - Cầu Diễn,CAFÉ/DESSERT,"Số 22 Ngõ 99 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,10.000 - 100.000,https://shopeefood.vn/ha-noi/my-chua-cay-tim-cat-tra-trai-cay-tuoi-cau-dien,Bắc Từ Liêm
869,Cơm Tấm Ba Miền - Tây Mỗ - Shop Online,SHOP ONLINE,"Số 2B Ngách 52 Ngõ 43 Phố Cầu Cốc, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",Giảm món,3.5,100,Mở cửa,10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/com-tam-ba-mien-tay-mo-shop-online,Nam Từ Liêm
870,"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của","Yêu thích
QUÁN ĂN -Chi nhánh","116B15 Lương Định Của, TT Kim Liên, P. Kim Liên, Đống Đa, Hà Nội",Giảm món,4.5,999,Đóng cửa,Unknown,20.000 - 40.000,https://shopeefood.vn/ha-noi/kim-lien-bun-mien-banh-da-cua-luong-dinh-cua,Đống Đa
871,Gumbok Gà Rán Hàn Quốc - Vũ Phạm Hàm,QUÁN ĂN,"102 Vũ Phạm Hàm, P. Yên Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,10,Mở cửa,00:00 - 01:30 | 11:00 - 14:20 | 17:30 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/gumbok-ga-ran-han-quoc-vu-pham-ham,Cầu Giấy
872,Gà Không Lối Thoát - Mẹt Gà Tuyển,ĂN VẶT/VỈA HÈ,"6G Ngõ 142 Nguyễn Đình Hoàn, P. Nghĩa Đô, Cầu Giấy, Hà Nội",Giảm hết 10%,2.5,100,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/ga-khong-loi-thoat-met-ga-tuyen,Cầu Giấy
873,Tiệm Bé Xoài Nước Ép Tươi Nguyên Chất & Sinh Tố Hoa Quả,CAFÉ/DESSERT,"Số 19 Ngõ 36 Đuờng Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",Giảm món,4.5,8,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/tiem-be-xoai-nuoc-ep-tuoi-nguyen-chat-sinh-to-hoa-qua,Thanh Xuân
874,Chicky - Cơm & Gà Rán Ăn Vặt - Trần Đại Nghĩa,QUÁN ĂN -Chi nhánh,"247 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",Giảm món,0.0,0,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/chicky-com-ga-ran-an-vat-tran-dai-nghia,Hai Bà Trưng
875,Tiệm Gà Rán Toki - Nguyễn Chính,QUÁN ĂN -Chi nhánh,"7 Ngõ 74 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",Giảm món,4.5,999,Mở cửa,10:30 - 22:00,30.000 - 100.000,https://shopeefood.vn/ha-noi/tiem-ga-ran-toki,Hoàng Mai
876,Mye Vegan - Chay Lành Mạnh & Buffet Chay - 14A Ngõ 575 Kim Mã,ĂN CHAY,"14A ngõ 575 Kim Mã, P. Ngọc Khánh, Ba Đình, Hà Nội",Giảm món,4.5,50,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/mye-vegan-chay-lanh-manh-buffet-chay-14a-ngo-575-kim-ma,Ba Đình
877,Dè Cube - Trà Sữa & Bánh Mì Nướng Muối Ớt,QUÁN ĂN,"Số Nhà 34 Ngõ 116 Miếu Đầm, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Giảm hết 10%,4.5,10,Mở cửa,08:00 - 14:00 | 16:00 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/de-cube-tra-sua-banh-mi-nuong-muoi-ot,Nam Từ Liêm
878,"Bụi Phố Phú Diễn - Trà Sữa, Sữa Chua & Coffee",CAFÉ/DESSERT,"Số 22 Hẻm 1194/141/17 Đường Láng, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/bui-pho-phu-dien-tra-sua-sua-chua-coffee,Đống Đa
879,"Tùng Food- Gỏi Cuốn, Bún Trộn & Mì Trộn",QUÁN ĂN,"51 Ngõ 99 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,10,Mở cửa,10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/tung-food-goi-cuon-bun-tron-mi-tron,Bắc Từ Liêm
880,Dakgalbi - Tiệm Gà Rán Hàn Quốc - Láng Hạ,"Yêu thích
QUÁN ĂN -Chi nhánh","7 Ngõ 87 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",Giảm món,4.5,500,Mở cửa,10:00 - 15:00 | 17:00 - 21:15,0 - 0,https://shopeefood.vn/ha-noi/dakgalbi-tiem-ga-ran-han-quoc-lang-ha,Ba Đình
881,Đồ Ăn Vặt Misa - Trà Sữa - Kim Mã,QUÁN ĂN,"94 Ngõ 166 Kim Mã, P. Kim Mã, Ba Đình, Hà Nội",Giảm hết 30%,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/do-an-vat-misa-tra-sua-kim-ma.vpm3ze,Ba Đình
882,Ăn Vặt Phố - Ao Sen,ĂN VẶT/VỈA HÈ,"Số 2B, ngõ 5, Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",Giảm món,4.5,100,Mở cửa,10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/an-vat-pho-ao-sen.wuzbcc,Hà Đông
883,Panda Food - Mỳ Trộn & Đồ Ăn Vặt - Đức Giang,QUÁN ĂN,"20 Ngách 99/47 Đức Giang (Cửa Hàng Tạp Hoá Bình Hạnh), P. Thượng Thanh, Long Biên, Hà Nội",Giảm món,4.5,50,Mở cửa,21:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/panda-food-my-tron-do-an-vat-duc-giang,Long Biên
884,The An Eat Clean - Healthy Gạo Lứt,QUÁN ĂN,"Số 13 Lý Thường Kiệt, P. Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Giảm món,4.5,10,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/the-an-eat-clean-healthy-gao-lut,Hoàn Kiếm
885,Trà Mãng Cầu Hưng Ngọc Vượng,CAFÉ/DESSERT,"3 Ngõ 402 Ngách 76/20 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Giảm hết 40%,3.5,100,Mở cửa,06:00 - 23:59,28.000 - 1.800.000,https://shopeefood.vn/ha-noi/tra-mang-cau-hung-ngoc-vuong,Nam Từ Liêm
886,Bánh Mì Xứ Lạng - Phan Bá Vành,ĂN VẶT/VỈA HÈ,"191 Phan Bá Vành, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Giảm hết 15%,4.5,500,Đóng cửa,Unknown,8.000 - 15.000,https://shopeefood.vn/ha-noi/banh-mi-xu-lang-phan-ba-vanh,Bắc Từ Liêm
887,Mì Trộn Đây - Đồ Ăn Vặt - Hoa Bằng,"Yêu thích
QUÁN ĂN","181 Hoa Bằng, P.Yên Hòa, Cầu Giấy, Hà Nội",Giảm món,4.5,100,Mở cửa,10:00 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/mi-tron-day-do-an-vat-hoa-bang,Cầu Giấy
888,Pizza Life - Sunshine Garden,QUÁN ĂN,"S05a Tòa G2 Sunshine Garden, P. Mai Động, Hoàng Mai, Hà Nội",Giảm hết 35%,0.0,1,Đóng cửa,Unknown,0 - 0,https://shopeefood.vn/ha-noi/pizza-life-sunshine-garden,Hoàng Mai
